trial,seed,n,m,alpha,theta_hat_kent_scaled,theta_hat_dame_scaled,theta_hat_girgis_scaled,theta_hat_kent_orig,theta_hat_dame_orig,theta_hat_girgis_orig,scaled_mse_kent,scaled_mse_dame,scaled_mse_girgis,orig_mse_kent,orig_mse_dame,orig_mse_girgis,time_kent_s,time_dame_s,time_girgis_s,status
90,1390008834,40,15,0.6,-0.07404704373714184,-0.18221438300137827,-0.7532389542535347,449.5501602656176,397.03491705283085,119.8024877099089,0.013411672368487967,5.839154020194427e-05,0.3174005573770467,3161.2686468943843,13.763484538885217,74814.56472948303,0.0013966560363769531,0.00035953521728515625,0.004545688629150391,ok
91,3031048118,40,15,0.6,-0.1,-0.08834174101580233,-0.41008236420430694,436.95,442.610084736828,286.40501217880893,0.008074068162076117,0.010305107976917914,0.04849973132557295,1903.140625,2429.019577516319,11431.883795683643,0.0005717277526855469,0.0003020763397216797,0.0074939727783203125,ok
92,717953313,40,15,0.6,-0.3684514745680737,-0.39837947518171013,-0.3620330214172906,306.61680909720025,292.0867647992797,309.7329681019054,0.031896408279386945,0.04348211529433426,0.029644989120549737,7518.310369636364,10249.18026655636,6987.627796852065,0.00048804283142089844,0.00022745132446289062,0.004018545150756836,ok
93,2646623494,40,15,0.6,0.33051795826442054,-0.27610585403310445,-1.0079402778005626,645.9664687373762,351.4506078669278,-3.855004872173148,0.270788867797555,0.007439068587447078,0.6692621821505831,63827.711725778645,1753.4647165142994,157751.95627025946,0.0003714561462402344,0.00013709068298339844,0.0038301944732666016,ok
94,3637351863,40,15,0.6,-0.22494620327766301,-0.3038618435877694,-0.65,376.2886183086946,337.975074938138,169.92499999999998,0.0012313350867509784,0.01299737370077772,0.2117326675441564,290.2383011318456,3063.6142043537384,49907.560000000005,0.0007212162017822266,0.0002598762512207031,0.003831624984741211,ok
95,1239141646,40,15,0.6,0.10588697980963471,0.14506434603722598,-0.3766480813918404,536.9081286975777,555.9287400010733,302.63735648426143,0.0874638028960775,0.11217151677679109,0.03489134938526291,20616.114846585162,26439.976262336637,8224.248686437677,0.0006301403045654297,0.00025010108947753906,0.0034036636352539062,ok
96,1728909676,40,15,0.6,0.10533787763844198,-0.28630633209588896,-0.5926674609631023,536.6415395934636,346.49827576744593,197.75994770241383,0.08713931838367157,0.009302701525927133,0.16225721910760182,20539.63052104481,2192.7421023516654,38245.68968015761,0.0006268024444580078,0.000247955322265625,0.007541656494140625,ok
97,1173723692,40,15,0.6,0.2,-0.134089297237701,0.65,582.6,420.39964619109617,801.0749999999999,0.15198755940821415,0.003109904920863813,0.7053577962774212,35825.02562500001,733.0364663730388,166260.06249999994,0.0005724430084228516,0.00022149085998535156,0.0038404464721679688,ok
98,3205950068,40,15,0.6,0.29045286519215263,-0.07207901901212453,-0.8608844804071338,626.5148660507901,450.50563626961355,67.54058476233652,0.23069643186405955,0.013871374554979455,0.4502794647740025,54377.513628785455,3269.6251641978456,106135.48521174632,0.0005803108215332031,0.0001952648162841797,0.002462148666381836,ok
99,2660485877,40,15,0.6,0.0,-0.11096346364279795,0.5729454810416744,485.5,431.6272384014216,763.6650310457329,0.036045231910788796,0.00622400369334527,0.5818658229540482,8496.230625000002,1467.0614665593368,137151.73859495443,0.00044989585876464844,0.0001621246337890625,0.0021088123321533203,ok
100,1750725574,40,15,0.6,-0.22424752236656023,-0.4787787017207147,0.7193684639396524,376.627827891035,253.05294031459303,834.7533892427011,0.0011827892780920542,0.08347643230782867,0.8266887962208083,278.79555643639844,19676.25072838637,194859.02282940567,0.00045990943908691406,0.00016641616821289062,0.00202178955078125,ok
101,3066507841,40,15,0.6,0.1,-0.17459100337771105,0.3581922017482788,534.0500000000001,400.7360678601213,659.4023139487894,0.08401639565950146,0.00023301458815356158,0.30035663276502667,19803.525625000024,54.923926827323,70797.13699820262,0.0006434917449951172,0.00023221969604492188,0.003141164779663086,ok
102,235391343,40,15,0.6,-0.1,-0.11213995094967838,0.4451893516625244,436.95,431.05605381393116,701.6394302321556,0.008074068162076117,0.006039756106956613,0.40328236845609705,1903.140625,1423.6324219097698,95057.78788937877,0.0006341934204101562,0.0002319812774658203,0.003340482711791992,ok
103,1861047949,40,15,0.6,0.06605917432832734,0.30873787335629915,-0.2696888352436792,517.571729136403,635.3922375144832,354.5660704891937,0.06549248367898586,0.24859566980177253,0.006373310523507764,15437.249701094684,58596.54747789323,1502.2546168236513,0.0006566047668457031,0.00022912025451660156,0.004392862319946289,ok
104,2528843051,40,15,0.6,0.2,-0.028903528807713366,0.1748828595146666,582.6,471.46733676385514,570.4056282943706,0.15198755940821415,0.025905639635593933,0.13303430341756062,35825.02562500001,6106.224794915749,31357.548917129036,0.0006449222564697266,0.00022983551025390625,0.0032491683959960938,ok
105,393921630,40,15,0.6,0.3378664402559862,-0.04804509903708531,-0.21688080378782865,649.5341567442814,462.1741044174951,380.20436976100916,0.27849078264358773,0.02011028022366929,0.0007303498166427609,65643.13199961577,4740.199179091142,172.15093786832048,0.0014801025390625,0.00028228759765625,0.003827810287475586,ok
106,4180051139,40,15,0.6,-0.2480966908706188,-0.08706048811702463,-0.45791521349513753,365.04905658231456,443.2321330191846,263.18216384811075,0.003391999186120021,0.010566879998619416,0.07185583911458025,799.5289761601477,2490.7219261945843,16937.15780165749,0.0006613731384277344,0.00021958351135253906,0.0031538009643554688,ok
107,3493100320,40,15,0.6,-0.3239485286052253,-0.16786069916695584,-0.6945327022094959,328.2229893621631,404.00363055444296,148.30437307728974,0.01798085483804385,0.00048378528518926454,0.25469875670488645,4238.271789089027,114.03315051828308,60035.10761759796,0.0006225109100341797,0.00021719932556152344,0.0027763843536376953,ok
108,2835756274,40,15,0.6,0.2,0.4170002991711737,-0.2907807139511406,582.6,687.9536452476048,344.32596337672123,0.15198755940821415,0.36827434785054536,0.010185834472660438,35825.02562500001,86806.03860043894,2400.9055900094127,0.000652313232421875,0.00020933151245117188,0.004162311553955078,ok
109,4091338119,40,15,0.6,0.2007830686491391,-0.06058761178749568,-0.6951162827105349,582.9801798291571,456.08471447717085,148.0210447440353,0.15259874034340848,0.016710269329636755,0.2552881364481194,35969.08723602993,3938.7817612560098,60174.03046422033,0.0004360675811767578,0.00025177001953125,0.0024328231811523438,ok
110,2503356061,40,15,0.6,-0.3,-0.21631422843403336,-0.3854452389338096,339.84999999999997,380.4794420952768,298.3663364976354,0.01213174066465076,0.0007000474433487555,0.038255221290356696,2859.575625000002,165.00835788359652,9017.147774155306,0.00042891502380371094,0.00014400482177734375,0.0022978782653808594,ok
111,1782511151,40,15,0.6,0.09013256408647616,-0.2513492589394122,-0.7497599998643236,529.2593598639842,363.4699347849154,121.49152006587089,0.0783934945197808,0.0037814431871204318,0.3134926920365091,18478.150191631154,891.3249189969549,73893.44081309858,0.0006060600280761719,0.00017523765563964844,0.002080678939819336,ok
112,3760125077,40,15,0.6,-0.01724488639238799,-0.37360121111171707,-0.2095213509069552,477.1276076564956,304.11661200526135,383.77738413467324,0.029794533967142045,0.03376236921652675,0.0003867331552693979,7022.877050028542,7958.13648861983,91.15696871183901,0.0006632804870605469,0.0001475811004638672,0.002629518508911133,ok
113,1898284274,40,15,0.6,0.22886580141701515,-0.08684878749538304,-0.6462149888680468,596.6143465879608,443.3349136709915,171.76262290456324,0.17532779518989983,0.010610448486563603,0.20826369215670723,41326.55843616004,2500.9914653800247,49089.886944180515,0.000507354736328125,0.00017118453979492188,0.002542257308959961,ok
114,3753676974,40,15,0.6,0.03545087687795086,-0.2997931651883005,-0.28467806240899585,502.71140072424515,339.95041830108005,347.2888007004325,0.05076310709188566,0.012086220143310155,0.008991257893746647,11965.384663405142,2848.8459715346794,2119.331645949499,0.0006299018859863281,0.0002110004425048828,0.006333351135253906,ok
115,3361767014,40,15,0.6,0.18040878642217745,0.2582150328022612,0.5967150960038148,573.0884658079672,610.8633984254978,775.2051791098521,0.13709587783854196,0.20076748800500038,0.6186938039265273,32314.903639292184,47322.95478953065,145832.47119697274,0.0005042552947998047,0.00021839141845703125,0.004442930221557617,ok
116,770615460,40,15,0.6,-0.1540902630882223,-0.12471092544311974,-0.6599369957515498,410.6891772706681,424.9528456973653,165.10058856262256,0.0012791749713353011,0.004243857123126188,0.2209763129772139,301.51465228718695,1000.3206234563506,52086.38197593733,0.00046181678771972656,0.00034117698669433594,0.004073619842529297,ok
117,2403889641,40,15,0.6,0.12149230555393309,-0.21902202953300814,-0.2,544.4845143464346,379.1648046617246,388.40000000000003,0.09693765450356931,0.0008506678518143238,0.00010290441336344012,22849.19877744997,200.51113201811637,24.25562499999955,0.0006341934204101562,0.00021266937255859375,0.003477811813354492,ok
118,3450997205,40,15,0.6,-0.09755679422045156,0.11429613883361611,-0.7128480112864042,438.13617640597073,540.9907754037206,139.41229052045077,0.008519109927917998,0.0925084132980304,0.27352083346076783,2008.0415308870288,21805.181225582055,64471.664035245965,0.00039076805114746094,0.0001475811004638672,0.0037841796875,ok
119,3068342304,40,15,0.6,-0.2699208042656874,-0.05746759658374232,0.125,354.4534495290088,457.5994818585931,546.1875,0.006410401906657924,0.01752664136663814,0.09913418659667964,1510.9974360188137,4131.209018190614,23366.943906250002,0.00040268898010253906,0.0001404285430908203,0.0022890567779541016,ok
120,3181967597,40,15,0.6,0.1467077328098112,-0.05208423190428816,0.6600503920550833,556.7266042791633,460.21310541046813,805.954465342743,0.11327502423422103,0.018981010140211956,0.7223405671541137,26700.08428100429,4474.018645401898,170263.07566903793,0.0003600120544433594,0.00014352798461914062,0.0020699501037597656,ok
121,4033598770,40,15,0.6,-0.3,0.09764580339951877,0.44472420119325456,339.84999999999997,532.9070375504663,701.4135996793251,0.01213174066465076,0.08265718273490359,0.4026918017030122,2859.575625000002,19483.14520673978,94918.58525236744,0.0004086494445800781,0.00015044212341308594,0.002273082733154297,ok
122,2486158523,40,15,0.6,0.3,-0.230244617309163,-0.7495193592623706,631.15,373.71623829640134,121.60835107811909,0.23995872315692682,0.0016312550495725824,0.31322327858604654,56560.730625,384.5035355485169,73829.93730133669,0.00030493736267089844,0.00011372566223144531,0.001718282699584961,ok
123,1264822839,40,15,0.6,-0.22633809223393495,-0.3814827988608309,-0.35568764728125624,375.6128562204246,300.2901011530666,312.8136472449501,0.0013309562790262675,0.03672089950886365,0.02750019535615476,313.7200372683515,8655.49240345913,6482.077922448077,0.0010190010070800781,0.0003235340118408203,0.004759550094604492,ok
124,3446587801,40,15,0.6,0.09803726590517932,-0.045049843647689936,0.35746024014865496,533.0970925969646,463.6283009090465,659.0469465921719,0.08288242818856813,0.02096877042346672,0.29955486832131023,19536.237868934437,4942.5541187079425,70608.15290073308,0.00030612945556640625,0.00011396408081054688,0.0016214847564697266,ok
125,3173092997,40,15,0.6,0.06085654396913176,0.018607540465009408,-0.1290305204181107,515.0458520970135,494.5339608957621,422.85568233700724,0.06285668881698202,0.04345697213252245,0.003699716916380318,14815.965835223036,10243.253765599906,872.0611992892319,0.0003712177276611328,0.00014162063598632812,0.0019390583038330078,ok
126,3472432495,40,15,0.6,0.2,-0.3182587021402232,-0.14700674092613208,582.6,330.9854001109216,414.12822728036286,0.15198755940821415,0.016487300464576225,0.0018360434698042832,35825.02562500001,3886.225714330382,432.77426527843414,0.0002942085266113281,0.00010561943054199219,0.0015876293182373047,ok
127,1176716588,40,15,0.6,0.1,0.15456848461421746,0.07907452070511604,534.0500000000001,560.5429992802026,523.8906798023338,0.08401639565950146,0.11862810074349264,0.07232352747598195,19803.525625000024,27961.85928327384,17047.39674224556,0.0012507438659667969,0.0006577968597412109,0.004049539566040039,ok
128,929737538,40,15,0.6,-0.1436688998515871,-0.18469220849071455,-0.7980272207652328,415.74874912205445,395.8319327777581,98.05778431847948,0.0021332314767339967,2.6662870843325643e-05,0.36987245423700305,502.82452468883815,6.284711952197919,87182.72865631754,0.00032520294189453125,0.00011610984802246094,0.0016274452209472656,ok
129,1033204153,40,15,0.6,-0.1,0.18743687195818978,-0.5003619770600551,436.95,576.5006013357012,242.57426013734323,0.008074068162076117,0.1423497744569688,0.09641407435246624,1903.140625,33553.30092469573,22725.78556913841,0.0003478527069091797,0.0001201629638671875,0.0018663406372070312,ok
130,511949957,40,15,0.6,-0.10915727181757248,-0.14026723650430997,-0.4136532090680465,432.50414453256855,417.40025667715753,284.67136699746345,0.006512255475966356,0.0024590274884991993,0.050085271916049036,1535.0053663038966,579.6179840710188,11805.611964649897,0.0004475116729736328,0.0001857280731201172,0.0021750926971435547,ok
131,1630933408,40,15,0.6,-0.15717112344708228,-0.21830657317097024,-0.7617154369565613,409.19341956644155,379.512158725494,115.68715535758949,0.001068289306623814,0.0008094454274886107,0.32702342294271575,251.80673953662534,190.7945840746969,77082.77277768329,0.00039768218994140625,0.00014829635620117188,0.002513408660888672,ok
132,3019477514,40,15,0.6,0.2022297110747769,-0.07444740548120787,-0.03829989737837762,583.6825247268041,449.35578463887356,466.9053998227977,0.15373106269292863,0.013319101851734636,0.022969197300850366,36235.98722011584,3139.44882724783,5414.075238082766,0.0006327629089355469,0.0002551078796386719,0.002135038375854492,ok
133,1664643600,40,15,0.6,-0.22917384172102176,-0.09598396204145643,-0.43481468724751593,374.23609984444397,438.8997864288729,274.39746934133103,0.0015459069308559445,0.008811925480700903,0.06000484725873671,364.3861091487866,2077.0611580373798,14143.757548568645,0.0003170967102050781,0.00011038780212402344,0.0015940666198730469,ok
134,1349794719,40,15,0.6,-0.38722761920254883,0.025139788212315002,0.17788262576644742,297.50099087716256,497.7053671770789,571.8620148096102,0.038955627616421566,0.04622311101032654,0.1352315635706423,9182.24072437363,10895.261052021819,31875.465657126966,0.0009644031524658203,0.0002849102020263672,0.0037462711334228516,ok
135,1907098517,40,15,0.6,-0.3,-0.1695662110201422,-0.630919561373082,339.84999999999997,403.175604549721,179.18855295336868,0.01213174066465076,0.00041166818157031316,0.19453722506235827,2859.575625000002,97.03440999498459,45854.41795375473,0.0003566741943359375,0.00012731552124023438,0.0020453929901123047,ok
136,687086599,40,15,0.6,-0.12867180381676796,0.04874636621762343,-0.3817042447858413,423.0298392469591,509.1663607986562,300.182589156474,0.003743483682562326,0.056931002668252406,0.03680581857489938,882.3774746876832,13419.22087168445,8675.508697744184,0.0004706382751464844,0.00022411346435546875,0.0052471160888671875,ok
137,1503336838,40,15,0.6,-0.38937987996086587,-0.28131756792879864,0.7673091259328695,296.4560682789996,348.92032077056825,858.0285806404081,0.03980985100464587,0.008365251564022881,0.9161647313174388,9383.58993276783,1971.7755374687263,215949.41786001628,0.00036716461181640625,0.0001347064971923828,0.002070903778076172,ok
138,1433539868,40,15,0.6,-0.2,0.07604069666800695,-0.5360425895929868,388.40000000000003,522.4177582323174,225.25132275260492,0.00010290441336344012,0.07070095690801546,0.11984528031115119,24.25562499999955,16664.940228027554,28248.760983461525,0.0008919239044189453,0.0002551078796386719,0.0025854110717773438,ok
139,4150135904,40,15,0.6,0.19442329061021457,0.0002443462921685402,-0.3545080103297794,579.8925075912591,485.61863012484787,313.3863609848921,0.14767043388573284,0.036138072746612515,0.027110344194143987,34807.43488881453,8518.114161622228,6390.186007587726,0.0003299713134765625,0.00011610984802246094,0.0017857551574707031,ok
140,2232204193,40,15,0.6,0.07303114285134413,0.15049541772400257,0.5783473904777197,520.9566198543276,558.5655253050032,766.2876580769329,0.0691095545766024,0.11583896416500099,0.5901361706578784,16289.830386639605,27304.431203073418,139101.14431981114,0.0004253387451171875,0.0001747608184814453,0.005146980285644531,ok
141,4013112735,40,15,0.6,0.166573942849791,0.07286871790602088,-0.7059094812969547,566.3716492535735,520.8777625433731,142.78094683032847,0.12704217494949543,0.06902418215773876,0.2663113826347695,29945.142817889307,16269.707232446137,62772.322578687184,0.0005593299865722656,0.00019741058349609375,0.0027463436126708984,ok
142,2829180686,40,15,0.6,0.1,-0.20364553662614326,-0.8469153863328543,534.0500000000001,386.63009196800743,74.32257993539922,0.08401639565950146,0.00019015631928114325,0.431727275360626,19803.525625000024,44.821793556838415,101762.54400707199,0.0004956722259521484,0.00015592575073242188,0.004502296447753906,ok
143,806406802,40,15,0.6,0.1,-0.17647031417755718,-0.6432563033180958,534.0500000000001,399.82366246679595,173.19906473906448,0.08401639565950146,0.000179171732486573,0.2055719994124208,19803.525625000024,42.23261385734259,48455.42737450157,0.001688241958618164,0.00037407875061035156,0.005953788757324219,ok
144,2225165855,40,15,0.6,-0.1,0.06915941389275503,-0.3292368024126814,436.95,519.0768954449325,325.6555324286432,0.008074068162076117,0.06708889073764615,0.019427058608570937,1903.140625,15813.539207993228,4579.156841390908,0.002377748489379883,0.0007703304290771484,0.0056781768798828125,ok
145,1112582009,40,15,0.6,0.6,0.04749751566069579,0.4491306083495223,776.8000000000001,508.5600438532678,703.552910353693,0.6238722144030648,0.056336605352820084,0.4083036540091872,147053.07562500006,13279.11533186456,96241.35636241901,0.0010132789611816406,0.00031828880310058594,0.004705905914306641,ok
146,94976040,40,15,0.6,-0.2182131969914299,-0.12036590850754761,1.025,379.5574928606608,427.06235141958564,983.1374999999999,0.0008041409010925733,0.004828847624609531,1.4758746603350932,189.54425283175627,1138.2088808086178,347878.78515625,0.0014965534210205078,0.0006232261657714844,0.01276540756225586,ok
147,1614751436,40,15,0.6,-0.1,-0.3283361032136844,-0.6643400054690771,436.95,326.0928218897562,162.96292734476305,0.008074068162076117,0.019176789186925638,0.2251352434525722,1903.140625,4520.165773447547,53066.684518016664,0.0016407966613769531,0.0006010532379150391,0.011734724044799805,ok
148,611579785,40,15,0.6,0.0,0.22008399586442087,0.23365391024935844,485.5,592.3507799921764,598.9389734260635,0.036045231910788796,0.1680506516008285,0.1793604905516581,8496.230625000002,39611.26110149421,42277.10606805396,0.0013079643249511719,0.0006940364837646484,0.00928187370300293,ok
149,775331088,40,15,0.6,-0.3088230768985801,0.06956793283838957,-0.5466732196423729,335.5663961657394,519.2752313930381,220.09015186362794,0.014153208512922384,0.06730068288485484,0.12731865758418176,3336.0563168830645,15863.460787959842,30010.312608831886,0.001398324966430664,0.0005850791931152344,0.011026620864868164,ok
150,3557155450,40,15,0.6,-0.07213236233236897,-0.06823774368681179,-0.6489394424053109,450.47973808763487,452.3705754400529,170.43990071222157,0.013858812189398391,0.014790956180509665,0.210757773514401,3266.6640858661417,3486.3799790469798,49677.76748452284,0.0014624595642089844,0.0005369186401367188,0.011192560195922852,ok
151,552368652,40,15,0.6,-0.09804356052274273,0.10414707130634614,0.05041941450710531,437.8998513662084,536.0634031192311,509.97862574319964,0.008429490759606651,0.0864376993576992,0.057732187713663244,1986.9173743195715,20374.25172502813,13608.068399034493,0.0015769004821777344,0.0008435249328613281,0.011825323104858398,ok
152,1196883025,40,15,0.6,-0.1,0.05753435693640612,-0.36200455683094585,436.95,513.4329302926252,309.74678765857584,0.008074068162076117,0.06120189902296618,0.029635188025078203,1903.140625,14425.914919178118,6985.317578188184,0.0013780593872070312,0.0006811618804931641,0.013369560241699219,ok
153,200280393,40,15,0.6,-0.2536567714580472,0.09124886002540354,0.10961693843624562,362.3496374571181,529.8013215423334,538.7190236107972,0.004070561567275801,0.0790198404258041,0.08968393229287687,959.4730846629708,18625.786341726387,21139.422101737055,0.001531839370727539,0.0010867118835449219,0.01132059097290039,ok
154,933797221,40,15,0.6,0.47195508207009995,-0.3163225677784676,-0.6379433585395018,714.6341923450335,331.925393343554,175.77849942907187,0.4379936684357925,0.01599383861145745,0.20078244332037667,103239.59708541774,3769.9116975662873,47326.479910656824,0.0015976428985595703,0.0005750656127929688,0.010988473892211914,ok
155,2047644745,40,15,0.6,0.12657299051490115,0.18389054979400726,-0.528735315045583,546.9511868949845,574.7788619249906,228.79900454536946,0.10012719132872971,0.13968634799502158,0.11483931301391054,23601.005299892717,32925.504007493546,27068.803180337105,0.0016257762908935547,0.0005857944488525391,0.010681867599487305,ok
156,2755195275,40,15,0.6,0.19789034022332008,0.22980623026221464,-0.425,581.5757601784219,597.0709247923052,279.16249999999997,0.15034708379357167,0.17611623537572804,0.05529278597875991,35438.348707753714,41512.40186947168,13033.076406250006,0.0016582012176513672,0.0005412101745605469,0.012501001358032227,ok
157,2081221460,40,15,0.6,0.28796208162200626,-0.22394321303165704,-0.5606508444659024,625.3055906274841,376.77557007313055,213.30401501180438,0.22830994590976145,0.0011619504493519599,0.13748895110043005,53814.994427876365,273.8836309043617,32407.55503612015,0.0015864372253417969,0.0005605220794677734,0.011247873306274414,ok
158,4155414869,40,15,0.6,0.1,0.06557338283805605,-0.25157615480169093,534.0500000000001,517.3358773678762,363.35977684377906,0.08401639565950146,0.06524407702062357,0.0038093998831281992,19803.525625000024,15378.69770555042,897.914598802119,0.0015978813171386719,0.0005719661712646484,0.011804342269897461,ok
159,3982558142,40,15,0.6,0.06869299333615322,-0.4102430688723458,0.4814783950625361,518.8504482647024,286.32699006247617,719.2577608028613,0.0668474882278326,0.0485705400193265,0.4506896266266537,15756.63816205449,11448.574130590447,106232.1645645752,0.0018248558044433594,0.0005402565002441406,0.010741233825683594,ok
160,4154416505,40,15,0.6,0.25021226164810767,0.28556924170048115,0.5948458291697095,606.9780530301563,624.1438668455836,774.297650061894,0.19365991537961025,0.2260289880982234,0.6157566762378062,45647.62706910678,53277.34929187926,145140.1600951824,0.0014598369598388672,0.0005381107330322266,0.01078176498413086,ok
161,2564235122,40,15,0.6,0.0,0.16757863344947377,-0.258539543809613,485.5,566.8594265397195,359.97905148043293,0.036045231910788796,0.12775938761453656,0.004717454088948696,8496.230625000002,30114.197194469307,1111.9522826696166,0.001466989517211914,0.0004837512969970703,0.01267242431640625,ok
162,1659454884,40,15,0.6,0.2,-0.06435292924988288,-0.4772804965512666,582.6,454.2566528491819,253.78031892436007,0.15198755940821415,0.015750975271262978,0.08261294541286199,35825.02562500001,3712.6663189332153,19472.718016502058,0.0014865398406982422,0.00048065185546875,0.01167154312133789,ok
163,1491031213,40,15,0.6,-0.0025256910595919447,-0.16030546829766704,-0.425,484.2737769905681,407.67169514148264,279.16249999999997,0.035092576738093045,0.0008732232114752866,0.05529278597875991,8271.680036080088,205.82766148264201,13033.076406250006,0.0014634132385253906,0.0005159378051757812,0.011765718460083008,ok
164,1153705196,40,15,0.6,0.13834243923826914,-0.13370745738688586,-0.674927766939365,552.6652542501796,420.58502943866694,157.8225691509383,0.10771409654230951,0.0031526384830400382,0.2352947949264704,25389.31662451188,743.1092049969886,55461.39493581708,0.0015270709991455078,0.0005614757537841797,0.011473894119262695,ok
165,2117960261,40,15,0.6,-0.234804527477911,0.014877547629144684,-0.5004659861743483,371.5024019094742,492.7230493739498,242.52376371235388,0.0020203864168852176,0.041915751306301506,0.09647867611138027,476.2257874206197,9879.97221934616,22741.012865882472,0.0014462471008300781,0.0004723072052001953,0.01156306266784668,ok
166,2805954768,40,15,0.6,0.03425375267973483,0.09239987841986547,-0.6413655048201256,502.13019692601125,530.3601409728446,174.11704740982904,0.050225100003534404,0.07966827858121325,0.20386099662095572,11838.57087810809,18778.629861447407,48052.12647877463,0.001466989517211914,0.0004980564117431641,0.011323690414428711,ok
167,2714791141,40,15,0.6,-0.5459279074511386,-0.08809049606656455,-0.3591568300958581,220.4520009324722,442.7320641596829,311.1293589884609,0.12678733235657533,0.010356180899553693,0.028662832444909817,29885.073806601464,2441.0579888790257,6756.123401297803,0.0015001296997070312,0.0005893707275390625,0.011836051940917969,ok
168,40432429,40,15,0.6,-0.3,-0.34247967626132086,-0.24452018617266447,339.84999999999997,319.2261171751287,366.7854496131714,0.01213174066465076,0.023294041883600736,0.0029881930664237668,2859.575625000002,5490.644435894004,704.347734735013,0.002820253372192383,0.0005483627319335938,0.01105356216430664,ok
169,3035419878,40,15,0.6,0.15956052173098922,0.1,-0.5529482884739766,562.9666333003953,534.0500000000001,217.04360594588437,0.12209177899062848,0.08401639565950146,0.13183614157493104,28778.28374882579,19803.525625000024,31075.129889662392,0.0015652179718017578,0.0005643367767333984,0.012542009353637695,ok
170,1079493726,40,15,0.6,0.1,0.11348315903938443,-0.1088651941169747,534.0500000000001,540.5960737136211,432.6459482562088,0.08401639565950146,0.09201453544240372,0.006559481277404993,19803.525625000024,21688.769152762816,1546.1369717674495,0.0014274120330810547,0.0005376338958740234,0.012083768844604492,ok
171,3641658160,40,15,0.6,0.13202339356196394,-0.09879814058752533,-0.561673253370491,549.5973575743335,437.53350274475645,212.8076354886266,0.10360622731442672,0.00829150075116861,0.1382482046925496,24421.049741840354,1954.3917149331394,32586.518890132047,0.0017285346984863281,0.0006263256072998047,0.01185297966003418,ok
172,2881740836,40,15,0.6,0.11336287374363256,-0.1465714066935376,0.48768439567195354,540.5376752025336,414.3395820502875,722.2707740987335,0.0919415754736447,0.0018735403265164173,0.45906074215022463,21671.57174028665,441.61265874826626,108205.32229741498,0.0013546943664550781,0.0008575916290283203,0.012356758117675781,ok
173,3655018776,40,15,0.6,-0.1310853355483413,-0.2717019408209637,0.65,421.85806959128035,353.58870773142206,801.0749999999999,0.0034539696949998835,0.006698787699108717,0.7053577962774212,814.1360603008483,1578.972923253846,166260.06249999994,0.0015606880187988281,0.0005726814270019531,0.012270450592041016,ok
174,31420129,40,15,0.6,0.41983746178204945,0.2136509714304673,-0.46372761277201524,689.331087695185,589.2275466294918,260.3602439991866,0.37172589631808356,0.16281772971654923,0.07500575956436276,87619.60395260958,38377.80777592022,17679.626338355843,0.0014820098876953125,0.0005118846893310547,0.011220932006835938,ok
175,1574047310,40,15,0.6,0.1,0.2746514004332169,0.510331192663645,534.0500000000001,618.8432549103268,733.2657940381996,0.08401639565950146,0.2157669566673454,0.49026185094335817,19803.525625000024,50858.48329779913,115559.74345132164,0.001401662826538086,0.0005621910095214844,0.010980367660522461,ok
176,2785048430,40,15,0.6,-0.10961476632605938,-0.14944242947005115,-0.21762877826705881,432.28203094869815,412.94570049229014,379.84122815134293,0.006438626493068626,0.0016332420325724337,0.0007713372806937153,1517.6502603378265,384.97188780815515,181.81210326663654,0.0013885498046875,0.0006570816040039062,0.011779546737670898,ok
177,368578268,40,15,0.6,0.12358076571855374,-0.06747494988593176,-0.4323761302119761,545.4984617563579,452.7409118303801,275.58138878208564,0.0982424924792779,0.01497707706234883,0.0588161014747359,23156.762462913714,3530.2505786355064,13863.557982635366,0.0013611316680908203,0.000583648681640625,0.011418342590332031,ok
178,1418887126,40,15,0.6,0.4922954396829125,0.05124254737951958,-0.31429653034090926,724.509435966054,510.3782567527567,332.9090345194885,0.46533033937282475,0.05812842214722016,0.015485490702853813,109683.1306261533,13701.46491642679,3650.088884942356,0.001544952392578125,0.0005819797515869141,0.011917352676391602,ok
179,1975046703,40,15,0.6,-0.18084191087321738,0.2201041987392121,-0.4916297379541801,397.70125227105297,592.3605884878874,246.81376222324556,8.125053509508566e-05,0.1680672159344776,0.09106749831573581,19.151583939896334,39615.16548471966,21465.542794876674,0.0015430450439453125,0.0005629062652587891,0.011233091354370117,ok
180,1133660460,40,15,0.6,0.0,0.2341857443531612,-0.7914139805529411,485.5,599.1971788834597,101.2685124415471,0.036045231910788796,0.17981124723351347,0.36187222203947744,8496.230625000002,42383.35403822325,85296.99192498074,0.0014154911041259766,0.0012958049774169922,0.01104593276977539,ok
181,1710449774,40,15,0.6,0.09337498077685018,-0.14700957639798873,-0.304769387577508,530.8335531671607,414.12685065877645,337.5344623311199,0.08021968579697271,0.001835800483135715,0.013205128302153724,18908.602194125877,432.7169908300386,3112.5840933827253,0.0014460086822509766,0.0009162425994873047,0.01131129264831543,ok
182,3736867825,40,15,0.6,0.29759899567989495,0.15686274420423835,-0.27738508687947044,629.984312402589,561.6568623111577,350.8295403200171,0.2376121961046082,0.12021376189258876,0.007661372780407514,56007.63014686623,28335.61586914257,1805.8640934130524,0.0013942718505859375,0.0004813671112060547,0.012394905090332031,ok
