param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,dame_backtrack_estimate,dame_backtrack_mse,dame_backtrack_time,status
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,825153116,-0.07117058104112976,1.0065874191606525e-05,0.0630955696105957,-0.07001231303163669,4.057840308177993e-06,0.058417558670043945,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,2072859852,-0.0032492863998307207,6.170169883645192e-06,0.10048890113830566,-0.0012549535645143628,2.39756956423729e-07,0.10117912292480469,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,387289652,0.021814441707779537,2.9484083973897185e-06,0.1042935848236084,0.026051983633517923,3.5457677191556414e-05,0.09571433067321777,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,2451855548,-0.06407943293880339,1.242540221749446e-06,0.08041882514953613,-0.06685967133456204,1.5170489660447269e-05,0.09389019012451172,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,416750430,0.03075634025074127,1.9694256585297896e-07,0.07200002670288086,0.030546194058876815,4.2762223090041567e-07,0.07174897193908691,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,144617178,0.0025285610699932078,3.895279042726968e-05,0.08019900321960449,-0.0027227358480770803,9.79941893303931e-07,0.0663151741027832,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,3383657820,0.01955618946002851,1.0260879813377738e-05,0.07764840126037598,0.012423816123410904,1.5437925251121533e-05,0.06450200080871582,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,602143314,0.02938436857813901,6.798319878046056e-07,0.07767391204833984,0.0286148060626246,3.020242277668261e-09,0.06816887855529785,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,2388021675,-0.023722332889143813,2.1407677813596793e-08,0.06884360313415527,-0.017115345193959144,4.1740309399077475e-05,0.06276512145996094,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,592142153,0.020978479420847868,1.1829834703780973e-05,0.10909605026245117,0.01907123029551612,2.347647717712356e-06,0.08276557922363281,ok
alpha,2.307142857142857,10000,1000,2.307142857142857,normal,0.1,3574014583,-0.01417341627004358,5.49127812618313e-06,0.0960395336151123,-0.016388057051550203,2.077525838112892e-05,0.09550070762634277,ok
