param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,dame_backtrack_estimate,dame_backtrack_mse,dame_backtrack_time,status
n,1040,1040,1000,0.6,standard_t,0.1,3722008050,-0.032442705779476354,0.009182195475749803,0.005951881408691406,-0.5563170298246557,0.18322727423313243,0.009142875671386719,ok
n,1040,1040,1000,0.6,standard_t,0.1,3668915175,0.07890980373688507,0.0022241087575575673,0.006368398666381836,0.1041255711841392,0.0004815694242789262,0.01097869873046875,ok
n,1040,1040,1000,0.6,standard_t,0.1,1297834098,0.007128463707438917,0.003171792320557203,0.008197546005249023,0.09215492354793882,0.000824137335161654,0.011849403381347656,ok
n,1040,1040,1000,0.6,standard_t,0.1,3690036118,-0.1070980688240882,0.000666664612447941,0.009326696395874023,-0.12617336832603965,4.5488950560799495e-05,0.009458065032958984,ok
n,1040,1040,1000,0.6,standard_t,0.1,4147998539,0.1639572071593006,0.005392387125418063,0.0070953369140625,0.18499171167844114,0.0027455892252336257,0.006498813629150391,ok
n,1040,1040,1000,0.6,standard_t,0.1,4158125581,-0.049187373138378,0.00044251950326267784,0.008441448211669922,-0.003026252267534599,0.0006312642849496077,0.010205745697021484,ok
n,1040,1040,1000,0.6,standard_t,0.1,1671550611,-0.08482860937534778,0.011029261575172021,0.006302595138549805,-0.17760333078190818,0.000149953980899836,0.006214618682861328,ok
n,1040,1040,1000,0.6,standard_t,0.1,3425846353,-0.1534903113053602,0.0032214175574768536,0.005672454833984375,-0.07160091210498964,0.0006316106963971793,0.009770870208740234,ok
n,1040,1040,1000,0.6,standard_t,0.1,1331297472,0.16145873242734626,0.027674552756737938,0.007336139678955078,0.3256165053426438,4.835295152598701e-06,0.009627342224121094,ok
n,1040,1040,1000,0.6,standard_t,0.1,2785251670,-0.18404102467539624,0.04426011607433509,0.007676362991333008,-0.4006460244170682,3.8739624998827814e-05,0.009269237518310547,ok
n,1040,1040,1000,0.6,standard_t,0.1,3366929965,0.15318551121141175,0.027489940680417484,0.007392168045043945,0.31990746853551894,8.483341528676459e-07,0.008136749267578125,ok
n,1040,1040,1000,0.6,standard_t,0.1,2118991218,0.21490392332331135,0.08888919333608751,0.007990837097167969,0.47918698069473825,0.001146489455673546,0.011832237243652344,ok
n,1040,1040,1000,0.6,standard_t,0.1,2769674521,-0.16009037031908768,0.07583301380209548,0.008067846298217773,-0.29385747231439774,0.020053631478563056,0.01089024543762207,ok
n,1040,1040,1000,0.6,standard_t,0.1,2932353902,-0.13028668118747477,0.020994748022324535,0.006325960159301758,-0.2380699207863835,0.0013773306557495954,0.0074651241302490234,ok
n,1040,1040,1000,0.6,standard_t,0.1,3126907547,-0.06561761825618707,0.0012973255784673977,0.008219480514526367,-0.5499574075384344,0.200992062612433,0.008459806442260742,ok
n,1040,1040,1000,0.6,standard_t,0.1,3350062007,-0.1023405407841808,0.0005044729503877393,0.005737781524658203,-0.07488860447116523,2.491468311427355e-05,0.009469032287597656,ok
n,1040,1040,1000,0.6,standard_t,0.1,2450129809,-0.08974624200515148,0.004232283206365719,0.007088184356689453,-0.17365831619711738,0.00035555151353786003,0.00791478157043457,ok
n,1040,1040,1000,0.6,standard_t,0.1,1823564740,0.08565325035133263,0.00015088759721678343,0.005494594573974609,0.10328250927405,2.857573498432359e-05,0.005993843078613281,ok
n,1040,1040,1000,0.6,standard_t,0.1,2950365321,-0.020041200953246394,0.00010637998194916215,0.008751153945922852,-0.04545168166919611,0.00022790170142064522,0.007720232009887695,ok
n,1040,1040,1000,0.6,standard_t,0.1,3644118693,0.2909123751479289,0.1260904218163956,0.008718013763427734,0.5154392720974623,0.017047280459680705,0.011394739151000977,ok
n,1040,1040,1000,0.6,standard_t,0.1,414085428,-0.48570231063428476,0.061108631084128014,0.004922628402709961,-0.6798676853605421,0.0028128412002054503,0.010169267654418945,ok
n,1040,1040,1000,0.6,standard_t,0.1,3363109461,-0.0930686194403095,0.002238378511493077,0.007527351379394531,-0.13234193547842257,6.461248282815228e-05,0.011848211288452148,ok
n,1040,1040,1000,0.6,standard_t,0.1,1281930966,0.01747865768845151,0.013765314212529788,0.006490230560302734,-0.11012542509640175,0.00010564564921738906,0.009522438049316406,ok
n,1040,1040,1000,0.6,standard_t,0.1,3104234836,0.2724218644377901,0.09735049659611662,0.007009983062744141,-0.7420821068678913,1.759640406564702,0.009919166564941406,ok
n,1040,1040,1000,0.6,standard_t,0.1,2410088788,-0.14914337496101643,0.003845688830167012,0.004900932312011719,-0.18525737945106102,0.0006707899852762797,0.005679607391357422,ok
n,1040,1040,1000,0.6,standard_t,0.1,454333241,-0.06898322702141048,7.054487044497946e-05,0.009192705154418945,-0.09004443743017011,0.0008679098530245843,0.011336326599121094,ok
n,1040,1040,1000,0.6,standard_t,0.1,3351659772,-0.16087166646624695,0.020057150182011357,0.008057355880737305,-0.29998273352689897,6.311156096487968e-06,0.010493040084838867,ok
n,1040,1040,1000,0.6,standard_t,0.1,2243273589,-0.10538767329485872,0.004136549635225943,0.008034706115722656,-0.15353058770928418,0.00026156914476771405,0.012481451034545898,ok
n,1040,1040,1000,0.6,standard_t,0.1,3363705510,0.1375731843338899,0.00836761605141831,0.006780385971069336,0.21147336279132198,0.00030886290664249537,0.009750604629516602,ok
n,1040,1040,1000,0.6,standard_t,0.1,3677776869,0.0494271153296727,0.01207381065135627,0.008060216903686523,0.16759004010508965,6.859204996128566e-05,0.007820844650268555,ok
n,1040,1040,1000,0.6,standard_t,0.1,2428095278,0.03570533235248532,0.0001237462035424248,0.009077787399291992,0.02520985099543529,0.00046740746945808317,0.010201215744018555,ok
n,1040,1040,1000,0.6,standard_t,0.1,436542514,0.00019584965503560982,0.0027508068014204467,0.006897449493408203,-0.5469979637517296,0.35957046556240263,0.009750843048095703,ok
n,1040,1040,1000,0.6,standard_t,0.1,2575611675,0.1855361206766331,0.04652604192525565,0.007044553756713867,0.39566589481810144,3.101584610653095e-05,0.008750200271606445,ok
n,1040,1040,1000,0.6,standard_t,0.1,2438470446,-0.08927641638087962,0.009707663333831074,0.007654905319213867,-0.1880322277202724,5.2137474720584465e-08,0.011038064956665039,ok
n,1040,1040,1000,0.6,standard_t,0.1,859614142,-0.09221056152057414,0.016519754731967085,0.00778961181640625,-0.22358268587645322,8.082230409966144e-06,0.009803533554077148,ok
n,1040,1040,1000,0.6,standard_t,0.1,2336080084,0.08725329961144729,0.017753977460665107,0.008102893829345703,0.17666510922764533,0.0019212654945270405,0.010186195373535156,ok
n,1040,1040,1000,0.6,standard_t,0.1,1587732028,-0.0610776726727789,0.008703420780295257,0.005880832672119141,-0.11141989107463446,0.0018446945657715707,0.0077512264251708984,ok
n,1040,1040,1000,0.6,standard_t,0.1,3570953663,-0.23144018076823344,0.04904412284398924,0.00552058219909668,-0.40021616797212367,0.0027755079643333644,0.005583524703979492,ok
n,1040,1040,1000,0.6,standard_t,0.1,970245105,-0.13197137090791008,0.009907617417082416,0.007233381271362305,-0.19930696893366937,0.001036931275197665,0.0083465576171875,ok
n,1040,1040,1000,0.6,standard_t,0.1,2102821587,0.07865605114674364,0.0002111856738070311,0.00453495979309082,0.07523922131806482,0.00032216870554641866,0.009554147720336914,ok
n,1040,1040,1000,0.6,standard_t,0.1,577716231,0.08958507582284328,0.0069355308248345154,0.005773782730102539,0.14588260759226457,0.0007280446575624656,0.008353710174560547,ok
n,1040,1040,1000,0.6,standard_t,0.1,2423443052,-0.06575293047672323,0.015462237322341626,0.009463310241699219,-0.1627057286509727,0.0007504557131991011,0.006354808807373047,ok
n,1040,1040,1000,0.6,standard_t,0.1,2444062403,-0.2680992917896506,0.03335737381258043,0.0067021846771240234,-0.446328941724666,1.94512894202941e-05,0.00832819938659668,ok
n,2040,2040,1000,0.6,standard_t,0.1,1820881438,0.026401291212081974,0.0002720284808828243,0.018149614334106445,0.010312680576254703,1.6376209651302897e-07,0.02154684066772461,ok
n,2040,2040,1000,0.6,standard_t,0.1,2165663450,0.1713478641689682,0.004260036015869006,0.017657995223999023,0.22473919740009923,0.0001410778131859128,0.02130913734436035,ok
n,2040,2040,1000,0.6,standard_t,0.1,3185495976,-0.26397142074083924,0.01347871523305008,0.014101982116699219,-0.378717560197801,1.827173301355156e-06,0.017571687698364258,ok
n,2040,2040,1000,0.6,standard_t,0.1,3689975065,0.26432361741066196,0.014592299199430501,0.013931512832641602,0.376539338984037,7.366562001568218e-05,0.018740177154541016,ok
n,2040,2040,1000,0.6,standard_t,0.1,1441505965,0.10887936212770348,0.0012630937533282165,0.01743006706237793,0.09442327320434542,0.002499611936838172,0.018644332885742188,ok
n,2040,2040,1000,0.6,standard_t,0.1,4198392232,-0.16640599096449013,0.005244206918025828,0.019051551818847656,-0.2315398859433573,5.3042113101264084e-05,0.013420820236206055,ok
n,2040,2040,1000,0.6,standard_t,0.1,3848499095,0.3040316507120584,0.006379092796435557,0.015114545822143555,0.3823737551640857,2.3320913236476004e-06,0.019436359405517578,ok
n,2040,2040,1000,0.6,standard_t,0.1,1167967466,-0.5662649443320162,0.07283668144082711,0.0131378173828125,-0.7849385345937031,0.002622374757221894,0.014816045761108398,ok
n,2040,2040,1000,0.6,standard_t,0.1,3708029225,-0.1892525992761365,0.0020457345878056974,0.018182992935180664,-0.2350506546044657,3.229168851464688e-07,0.020839929580688477,ok
n,2040,2040,1000,0.6,standard_t,0.1,3443082061,-0.2348491481885319,0.003867850478129717,0.01927018165588379,-0.2832526394042992,0.00019012421919596806,0.020763158798217773,ok
n,2040,2040,1000,0.6,standard_t,0.1,4099314454,0.20117977753076863,0.00532697870330603,0.020711183547973633,0.2840509115775959,9.771282678889907e-05,0.021007299423217773,ok
n,2040,2040,1000,0.6,standard_t,0.1,2252834183,-0.08379826805209191,3.453507192861365e-05,0.01618170738220215,-0.08448332668461149,2.6952671022612636e-05,0.020860671997070312,ok
n,2040,2040,1000,0.6,standard_t,0.1,1684010960,-0.16900207299127953,0.0042151699161017174,0.016736984252929688,-0.22215833876055163,0.00013848756958933687,0.01961684226989746,ok
n,2040,2040,1000,0.6,standard_t,0.1,1243093914,-0.010704115990119374,0.0019296696658186194,0.016263484954833984,-0.062190557014902365,5.7129947821369304e-05,0.013356924057006836,ok
n,2040,2040,1000,0.6,standard_t,0.1,17633407,-0.1753412864549493,0.006648656354549221,0.010619878768920898,-0.25847045602001156,2.5277064858398777e-06,0.020276308059692383,ok
n,2040,2040,1000,0.6,standard_t,0.1,3743994401,-0.20713823392228264,0.004031633972448748,0.0169525146484375,-0.24274678804484168,0.0007776621852408706,0.01662588119506836,ok
n,2040,2040,1000,0.6,standard_t,0.1,2986124634,0.09349333943627705,0.0010619679803189515,0.013214826583862305,0.14291620771717542,0.00028341783395914295,0.018462657928466797,ok
n,2040,2040,1000,0.6,standard_t,0.1,2857014511,0.2437232437606119,0.014081966560588566,0.0224764347076416,0.3400755816595506,0.0004979647679834834,0.02226400375366211,ok
n,2040,2040,1000,0.6,standard_t,0.1,886006139,0.030438846400761072,0.0027866896318230155,0.01969122886657715,-0.029221708550745205,4.721682116597748e-05,0.019250154495239258,ok
n,2040,2040,1000,0.6,standard_t,0.1,2260294147,0.3994964724905799,0.019693576662820844,0.019519567489624023,0.5236713316104421,0.0002611115131932742,0.014347553253173828,ok
n,2040,2040,1000,0.6,standard_t,0.1,694650268,-0.01250848730268898,9.346091629690518e-05,0.0156402587890625,0.0031976257248584623,3.646462240083746e-05,0.022092819213867188,ok
n,2040,2040,1000,0.6,standard_t,0.1,2483695673,0.24640113253836318,0.00698487046837473,0.016886234283447266,0.30715366856403065,0.0005208893962866867,0.017460346221923828,ok
n,2040,2040,1000,0.6,standard_t,0.1,3264952906,-0.42360431654753194,0.046528114663571526,0.012314558029174805,-0.6132589699760204,0.0006785562653996367,0.014954566955566406,ok
n,2040,2040,1000,0.6,standard_t,0.1,3317850090,0.2046337245271204,0.002587564552353887,0.01721811294555664,0.263175440455037,5.8884237383101146e-05,0.016846179962158203,ok
